EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,OverTime,DistanceFromHome,YearsAtCompany,PerformanceRating,WorkLifeBalance,Attrition
EMP03866,38,Male,Sales,Executive,7066,No,7,2,3,3,No
EMP03867,24,Male,Finance,Analyst,6419,No,6,0,4,3,No
EMP03868,43,Female,HR,Senior Manager,18815,No,23,9,3,2,No
EMP03869,55,Male,Marketing,Senior Manager,18283,No,14,18,2,3,No
EMP03870,37,Male,Finance,Analyst,7271,No,10,4,2,3,No
EMP03871,34,Female,Marketing,Specialist,5336,No,4,0,3,2,Yes
EMP03872,29,Female,IT,Developer,9784,No,4,3,3,2,No
EMP03873,41,Female,Marketing,Analyst,5647,No,13,3,3,3,No
EMP03874,31,Female,IT,Analyst,6761,Yes,6,6,3,3,Yes
EMP03875,38,Female,Finance,Analyst,5136,Yes,14,2,4,4,Yes
EMP03876,33,Female,Marketing,Analyst,5710,No,34,2,3,3,Yes
EMP03877,42,Male,HR,Specialist,6649,No,19,4,3,4,No
EMP03878,26,Female,Sales,Analyst,4877,No,10,1,3,3,No
EMP03879,36,Female,Marketing,Manager,16716,No,20,6,3,3,No
EMP03880,25,Male,Sales,Analyst,4801,No,7,1,1,3,No
EMP03881,26,Male,Sales,Executive,6521,Yes,19,0,3,3,No
EMP03882,23,Male,HR,Executive,4542,No,11,0,3,3,No
EMP03883,31,Female,HR,Analyst,8723,No,7,4,3,3,No
EMP03884,32,Male,Finance,Executive,7774,No,9,5,2,3,No
EMP03885,42,Female,HR,Analyst,8463,No,16,3,3,4,No
EMP03886,45,Female,Sales,Specialist,9948,No,14,6,4,3,No
EMP03887,41,Male,Finance,Analyst,4973,No,9,1,3,4,Yes
EMP03888,34,Female,IT,Developer,8879,No,8,2,3,3,No
EMP03889,26,Female,Sales,Analyst,7336,No,9,0,3,3,No
EMP03890,30,Male,Marketing,Analyst,6122,No,6,2,3,4,No
EMP03891,35,Female,Sales,Executive,5854,No,27,6,4,2,Yes
EMP03892,29,Female,Sales,Executive,5096,No,18,5,3,4,No
EMP03893,41,Female,Sales,Analyst,4832,No,13,5,3,4,No
EMP03894,25,Male,Marketing,Analyst,8308,No,2,0,3,3,No
EMP03895,45,Male,Sales,Manager,12828,Yes,36,9,4,3,No
EMP03896,25,Female,Finance,Analyst,7356,No,8,4,3,2,No
EMP03897,42,Male,Finance,Analyst,6440,Yes,22,7,4,3,Yes
EMP03898,40,Female,Finance,Analyst,8115,No,3,3,3,2,No
EMP03899,44,Male,HR,Specialist,5904,No,6,5,2,4,No
EMP03900,24,Male,HR,Analyst,7854,No,5,0,3,3,No
EMP03901,37,Male,HR,Executive,6758,No,10,3,1,2,No
EMP03902,39,Female,Marketing,Specialist,5540,No,10,6,1,2,No
EMP03903,28,Female,HR,Analyst,7423,No,7,6,4,3,No
EMP03904,40,Female,Sales,Executive,7369,Yes,10,2,2,4,No
EMP03905,39,Female,Marketing,Manager,15063,Yes,8,7,2,3,No
EMP03906,27,Female,Finance,Executive,5677,No,2,0,3,4,No
EMP03907,32,Female,Sales,Analyst,6654,No,11,0,3,2,No
EMP03908,26,Female,Marketing,Analyst,8227,No,6,2,3,3,No
EMP03909,35,Female,Sales,Specialist,8558,No,21,3,2,3,No
EMP03910,49,Female,Finance,Senior Manager,21828,No,2,14,3,3,No
EMP03911,51,Male,IT,Manager,17472,No,6,16,3,1,No
EMP03912,34,Female,Sales,Manager,9769,No,6,6,2,3,No
EMP03913,55,Male,HR,Manager,10596,No,18,14,4,2,No
EMP03914,46,Female,Sales,Manager,10967,Yes,16,7,2,2,Yes
EMP03915,25,Female,IT,Developer,5727,Yes,10,1,3,3,No
EMP03916,28,Male,Sales,Executive,6668,No,8,5,3,3,No
EMP03917,37,Female,Sales,Manager,14883,No,9,6,2,3,No
EMP03918,35,Female,IT,Developer,7450,Yes,5,4,4,3,No
EMP03919,39,Female,Finance,Specialist,7633,No,1,4,2,3,No
EMP03920,35,Female,Sales,Manager,12367,No,19,6,3,3,No
EMP03921,32,Male,Marketing,Analyst,5763,No,27,3,3,4,No
EMP03922,34,Female,HR,Analyst,6695,No,9,0,3,3,No
EMP03923,36,Female,IT,Developer,12338,Yes,16,8,3,3,No
EMP03924,28,Male,Finance,Analyst,7980,No,6,0,3,4,No
EMP03925,36,Female,Finance,Analyst,4728,No,11,1,2,3,Yes
EMP03926,30,Female,Sales,Analyst,4933,No,6,1,4,3,No
EMP03927,28,Male,Finance,Analyst,8053,Yes,11,1,2,3,Yes
EMP03928,34,Female,Sales,Executive,5761,No,1,1,4,4,No
EMP03929,40,Male,Marketing,Specialist,8066,No,2,2,3,3,Yes
EMP03930,44,Female,IT,Developer,10063,No,12,6,2,3,No
EMP03931,25,Female,HR,Specialist,5993,No,2,4,4,2,No
EMP03932,47,Female,Sales,Manager,15634,No,12,11,3,2,No
EMP03933,43,Male,Finance,Specialist,7399,Yes,22,9,3,1,Yes
EMP03934,22,Female,Sales,Executive,4390,No,7,0,2,1,No
EMP03935,43,Male,Sales,Manager,15188,No,17,8,2,3,No
EMP03936,44,Male,IT,Developer,10083,No,4,4,3,3,No
EMP03937,53,Female,Finance,Manager,13245,No,2,10,3,2,No
EMP03938,55,Female,HR,Manager,15319,No,3,13,3,3,No
EMP03939,44,Male,Marketing,Specialist,9356,Yes,17,6,4,2,No
EMP03940,25,Male,Finance,Analyst,4754,No,16,0,2,4,No
EMP03941,31,Male,Marketing,Manager,14384,No,15,1,3,3,No
EMP03942,34,Male,Finance,Analyst,4816,No,6,0,3,3,No
EMP03943,42,Female,HR,Analyst,4912,No,23,5,3,2,No
EMP03944,45,Male,IT,Senior Manager,16762,Yes,4,12,3,2,Yes
EMP03945,30,Female,IT,Developer,9009,Yes,13,0,2,3,No
EMP03946,38,Female,IT,Developer,7418,No,21,7,3,4,No
EMP03947,25,Female,IT,Developer,9940,No,1,0,4,4,No
EMP03948,30,Female,IT,Developer,11362,Yes,5,1,4,2,No
EMP03949,42,Male,IT,Developer,10916,Yes,33,7,2,3,Yes
EMP03950,30,Male,HR,Specialist,5968,Yes,46,2,3,4,No
EMP03951,37,Female,HR,Executive,6724,No,12,3,3,2,No
EMP03952,50,Female,Finance,Senior Manager,18793,No,1,16,4,4,No
EMP03953,32,Female,IT,Developer,10765,No,13,2,3,3,No
EMP03954,39,Male,Marketing,Analyst,7199,No,34,1,3,3,No
EMP03955,44,Male,IT,Developer,6935,Yes,4,5,3,3,No
EMP03956,37,Female,HR,Analyst,7435,No,6,3,3,2,No
EMP03957,29,Female,Sales,Analyst,7987,No,12,6,4,1,No
EMP03958,32,Female,IT,Developer,10582,No,19,0,3,4,No
EMP03959,26,Female,Marketing,Executive,6868,Yes,22,1,3,2,Yes
EMP03960,42,Female,Finance,Analyst,5011,Yes,26,10,3,3,Yes
EMP03961,40,Male,Sales,Executive,4914,No,13,4,3,3,No
EMP03962,29,Male,Finance,Analyst,4968,No,6,0,3,3,Yes
EMP03963,44,Male,Marketing,Developer,8016,No,9,6,3,3,No
EMP03964,34,Male,IT,Developer,11790,No,4,2,2,2,No
EMP03965,37,Male,Finance,Analyst,5302,Yes,9,1,4,2,Yes
EMP03966,32,Male,IT,Developer,7447,Yes,6,1,3,3,No
EMP03967,48,Female,Marketing,Manager,14691,Yes,16,12,3,2,No
EMP03968,42,Male,Marketing,Analyst,7613,No,4,8,4,4,No
EMP03969,55,Male,HR,Manager,16736,No,6,13,3,3,No
EMP03970,22,Male,HR,Analyst,8109,No,4,0,3,3,No
EMP03971,39,Female,Marketing,Executive,6156,Yes,12,0,3,3,No
EMP03972,23,Male,Finance,Analyst,7980,No,13,0,2,2,No
EMP03973,29,Female,Marketing,Analyst,7838,No,6,4,3,4,No
EMP03974,42,Female,Marketing,Analyst,5944,No,2,5,2,3,No
EMP03975,29,Male,HR,Analyst,6540,Yes,15,0,2,3,No
EMP03976,32,Male,Sales,Executive,7170,No,15,0,3,4,No
EMP03977,30,Male,IT,Developer,7857,No,12,0,3,3,No
EMP03978,29,Male,IT,Developer,8149,No,5,4,2,3,No
EMP03979,39,Female,Finance,Analyst,5292,No,10,6,1,4,No
EMP03980,26,Female,Finance,Executive,6836,No,50,0,3,3,Yes
EMP03981,37,Female,Sales,Executive,6454,No,6,3,3,1,No
EMP03982,24,Male,Sales,Analyst,6036,Yes,10,0,3,2,No
EMP03983,30,Female,IT,Developer,11680,Yes,10,0,3,2,No
EMP03984,23,Female,Finance,Analyst,6794,Yes,2,0,2,3,No
EMP03985,36,Female,Sales,Executive,7583,Yes,5,7,4,2,No
EMP03986,46,Female,HR,Senior Manager,20798,No,9,9,3,4,No
EMP03987,34,Female,Finance,Analyst,5877,No,18,3,2,2,Yes
EMP03988,24,Male,IT,Developer,6124,No,26,0,3,3,No
EMP03989,29,Female,IT,Analyst,7133,No,13,1,3,4,No
EMP03990,31,Female,Finance,Executive,5100,No,19,5,2,3,Yes
EMP03991,43,Male,HR,Specialist,9333,No,11,10,4,4,No
EMP03992,35,Female,IT,Developer,9663,No,10,3,2,4,No
EMP03993,41,Male,Finance,Developer,7740,No,16,6,3,2,No
EMP03994,22,Male,Sales,Executive,4965,Yes,11,0,4,3,No
EMP03995,38,Female,Sales,Senior Manager,17793,No,6,7,2,2,No
EMP03996,46,Female,Marketing,Manager,15509,No,14,9,3,2,No
EMP03997,30,Female,Marketing,Specialist,8729,No,26,3,3,4,No
EMP03998,50,Male,IT,Senior Manager,21316,Yes,16,14,4,3,No
EMP03999,51,Female,Sales,Senior Manager,23500,No,23,18,3,3,No
EMP04000,33,Female,IT,Developer,6061,No,9,2,3,3,No
EMP04001,47,Male,Finance,Manager,15729,No,14,9,2,4,No
EMP04002,29,Female,Sales,Executive,6106,No,29,4,3,2,No
EMP04003,37,Male,Finance,Analyst,7459,Yes,8,0,3,2,No
EMP04004,27,Male,IT,Developer,6270,No,1,3,2,3,No
EMP04005,25,Female,HR,Analyst,5286,No,6,2,3,1,No
EMP04006,35,Female,HR,Executive,6498,Yes,8,0,3,3,No
EMP04007,32,Male,IT,Analyst,7489,No,9,3,2,2,No
EMP04008,30,Male,Finance,Developer,6440,Yes,35,7,3,2,No
EMP04009,28,Female,Sales,Executive,5934,Yes,20,2,4,4,No
EMP04010,29,Female,Sales,Specialist,8136,No,16,1,2,3,No
EMP04011,24,Female,IT,Specialist,6670,Yes,8,2,4,3,Yes
EMP04012,37,Male,IT,Analyst,5711,No,9,0,3,3,No
EMP04013,33,Male,HR,Analyst,5112,No,31,2,2,3,No
EMP04014,54,Female,HR,Manager,14307,Yes,21,14,3,3,No
EMP04015,39,Male,Marketing,Specialist,5999,No,12,6,4,3,No
EMP04016,23,Female,Finance,Analyst,7672,No,6,0,1,3,No
EMP04017,25,Male,HR,Analyst,5865,No,18,0,3,3,No
EMP04018,34,Female,Finance,Developer,6235,No,17,0,3,3,No
EMP04019,36,Male,Finance,Manager,14760,No,17,10,1,3,No
EMP04020,48,Male,Sales,Manager,10425,No,1,10,4,4,No
EMP04021,51,Female,Finance,Senior Manager,23500,Yes,4,17,2,3,No
EMP04022,24,Male,Finance,Analyst,6825,Yes,36,2,1,3,Yes
EMP04023,42,Female,Sales,Senior Manager,14605,Yes,6,10,2,1,No
EMP04024,34,Male,HR,Analyst,6581,No,26,3,3,3,No
EMP04025,41,Male,HR,Senior Manager,23500,No,18,15,1,4,No
EMP04026,37,Male,IT,Manager,12306,No,27,4,2,2,No
EMP04027,43,Male,IT,Developer,7564,No,21,2,2,4,No
EMP04028,51,Male,Finance,Manager,13082,No,18,13,3,4,No
EMP04029,29,Male,HR,Executive,6145,No,13,0,4,4,Yes
EMP04030,44,Female,HR,Specialist,8503,No,18,6,3,3,No
EMP04031,37,Female,Finance,Analyst,7189,No,25,2,3,3,No
EMP04032,30,Female,Sales,Executive,6864,No,5,2,4,2,No
EMP04033,36,Female,IT,Developer,6392,No,14,3,2,2,No
EMP04034,44,Female,IT,Developer,6444,No,5,5,3,4,No
EMP04035,43,Male,IT,Developer,6066,No,17,6,3,2,No
EMP04036,22,Male,Marketing,Executive,4846,No,16,0,3,3,No
EMP04037,48,Female,Finance,Senior Manager,20877,No,15,14,3,4,No
EMP04038,37,Male,IT,Analyst,6553,No,20,0,4,3,No
EMP04039,25,Male,Sales,Analyst,7004,No,28,0,2,3,No
EMP04040,40,Male,Sales,Executive,4548,Yes,20,5,3,3,No
EMP04041,30,Male,Sales,Executive,7428,No,28,2,3,1,No
EMP04042,37,Male,HR,Developer,6425,Yes,11,4,3,3,Yes
EMP04043,44,Female,Marketing,Developer,9239,No,12,6,3,4,No
EMP04044,43,Female,Marketing,Specialist,8707,No,47,5,3,3,No
EMP04045,25,Male,Marketing,Analyst,5380,No,25,4,3,2,No
EMP04046,37,Female,Sales,Executive,4631,No,23,2,3,3,Yes
EMP04047,48,Male,Sales,Senior Manager,19230,No,21,10,3,4,Yes
EMP04048,35,Male,IT,Analyst,7683,Yes,17,2,3,3,Yes
EMP04049,34,Male,IT,Developer,12109,No,15,5,2,4,No
EMP04050,39,Male,IT,Developer,5853,Yes,10,5,2,3,Yes
EMP04051,42,Male,Finance,Developer,5822,No,17,7,3,4,No
EMP04052,41,Female,HR,Analyst,5828,No,8,0,1,3,No
EMP04053,40,Male,Finance,Specialist,7031,No,6,9,3,4,No
EMP04054,31,Female,HR,Executive,5752,No,28,1,3,4,No
EMP04055,29,Male,HR,Analyst,6626,No,5,0,2,3,No
EMP04056,32,Female,Finance,Developer,9706,No,28,3,3,3,No
EMP04057,42,Female,Finance,Analyst,7307,No,24,9,3,1,No
EMP04058,23,Female,IT,Analyst,8070,No,19,0,4,4,No
EMP04059,35,Female,Finance,Analyst,5622,No,28,2,4,3,No
EMP04060,23,Male,Sales,Executive,6392,Yes,31,2,2,3,No
EMP04061,40,Female,Finance,Analyst,4867,No,15,3,3,3,No
EMP04062,40,Female,HR,Manager,9895,No,8,9,3,1,No
EMP04063,54,Male,IT,Senior Manager,14637,Yes,14,14,3,2,No
EMP04064,37,Male,IT,Developer,11302,No,18,0,3,3,No
EMP04065,26,Male,Sales,Executive,6642,No,3,0,3,3,No
EMP04066,36,Male,Finance,Developer,7055,No,11,0,3,3,No
EMP04067,24,Male,HR,Executive,5763,Yes,10,2,3,3,Yes
EMP04068,23,Male,Marketing,Executive,4295,Yes,6,0,2,3,No
EMP04069,24,Male,IT,Developer,5832,Yes,10,0,2,3,No
EMP04070,42,Female,IT,Analyst,8916,Yes,18,8,3,2,No
EMP04071,53,Male,Marketing,Manager,15862,No,23,17,3,3,No
EMP04072,33,Female,Marketing,Executive,4983,No,1,2,3,3,No
EMP04073,30,Male,Sales,Executive,5612,No,10,3,3,2,No
EMP04074,34,Female,Finance,Specialist,8088,No,15,5,2,4,No
EMP04075,26,Female,IT,Developer,10853,No,25,0,1,3,No
EMP04076,44,Male,Marketing,Specialist,6933,No,18,5,1,3,No
EMP04077,33,Female,Finance,Analyst,5922,No,3,2,3,4,No
EMP04078,41,Male,Finance,Analyst,6638,Yes,7,2,2,4,Yes
EMP04079,32,Male,Sales,Executive,4709,No,19,0,3,3,No
EMP04080,24,Male,Sales,Executive,5027,Yes,8,3,2,2,Yes
EMP04081,45,Male,Finance,Specialist,8342,No,13,7,3,3,No
EMP04082,24,Male,IT,Developer,9191,No,21,0,2,3,No
EMP04083,60,Male,IT,Senior Manager,14840,No,45,17,3,2,No
EMP04084,39,Male,Marketing,Analyst,4811,No,13,5,3,1,No
EMP04085,54,Female,Finance,Manager,13034,No,18,16,2,3,No
EMP04086,35,Male,IT,Developer,7526,No,25,1,3,2,No
EMP04087,36,Male,IT,Developer,11444,No,14,9,4,3,No
EMP04088,37,Female,HR,Analyst,7672,No,24,0,4,2,Yes
EMP04089,41,Female,IT,Developer,7404,No,28,2,4,3,No
EMP04090,33,Female,HR,Developer,9620,No,3,0,3,1,No
EMP04091,27,Female,Sales,Specialist,7165,Yes,40,0,3,3,Yes
EMP04092,23,Female,Sales,Executive,7266,No,3,0,3,1,No
EMP04093,49,Male,Sales,Senior Manager,19802,Yes,7,13,3,3,No
EMP04094,30,Male,IT,Developer,7100,No,8,0,1,3,No
EMP04095,33,Female,Marketing,Developer,10053,Yes,2,6,2,2,No
EMP04096,24,Male,Sales,Executive,5870,No,23,1,4,2,Yes
EMP04097,24,Male,Finance,Analyst,7060,Yes,7,0,2,3,No
EMP04098,33,Female,Finance,Analyst,8597,No,4,3,3,3,No
EMP04099,37,Female,Marketing,Executive,6836,No,4,4,3,3,No
EMP04100,28,Male,Finance,Analyst,5107,No,50,1,2,3,Yes
EMP04101,35,Male,Sales,Analyst,8355,Yes,5,5,1,3,No
EMP04102,30,Female,IT,Developer,7185,Yes,4,2,3,2,Yes
EMP04103,34,Female,IT,Developer,6268,No,13,0,3,4,No
EMP04104,27,Male,IT,Specialist,9500,No,25,3,3,4,Yes
EMP04105,44,Female,Finance,Senior Manager,14750,No,20,9,3,2,No
EMP04106,35,Female,Sales,Specialist,7491,No,15,3,3,4,Yes
EMP04107,28,Female,IT,Developer,11596,No,34,3,3,3,No
EMP04108,24,Male,IT,Developer,6442,No,14,0,3,4,No
EMP04109,43,Male,IT,Developer,6486,No,15,7,4,3,No
EMP04110,29,Female,Finance,Specialist,5544,No,5,0,3,4,No
EMP04111,26,Female,Finance,Analyst,8314,No,9,0,4,1,No
EMP04112,30,Female,Finance,Developer,12013,No,2,8,3,4,No
EMP04113,41,Female,IT,Developer,8834,Yes,3,7,2,1,No
EMP04114,30,Female,Sales,Executive,5966,No,17,3,3,3,No
EMP04115,38,Female,HR,Analyst,5201,No,4,4,3,3,No
EMP04116,41,Female,IT,Developer,6440,No,10,2,2,3,No
EMP04117,48,Female,Sales,Manager,13751,Yes,6,7,3,3,Yes
EMP04118,33,Female,Finance,Analyst,5425,No,33,5,3,1,No
EMP04119,36,Male,IT,Manager,14525,No,11,4,2,2,No
EMP04120,32,Male,HR,Executive,7313,No,13,0,3,4,Yes
EMP04121,27,Male,IT,Specialist,5241,Yes,5,0,3,2,Yes
EMP04122,35,Male,IT,Developer,8709,No,25,4,2,3,No
EMP04123,36,Female,Finance,Analyst,5014,No,20,3,4,2,No
EMP04124,26,Male,IT,Analyst,5410,Yes,15,0,2,2,Yes
EMP04125,45,Female,Sales,Developer,6878,No,21,4,4,3,No
EMP04126,55,Female,IT,Manager,16118,No,7,16,2,3,No
EMP04127,33,Male,Marketing,Analyst,8133,No,6,8,3,2,No
EMP04128,36,Female,Finance,Analyst,7908,No,7,4,3,3,No
EMP04129,43,Male,IT,Developer,9373,No,12,7,1,3,No
EMP04130,31,Male,Sales,Executive,4223,No,26,0,2,2,No
EMP04131,25,Female,IT,Analyst,4599,No,27,0,2,1,No
EMP04132,46,Female,Marketing,Specialist,9074,No,34,3,3,2,No
EMP04133,27,Male,Marketing,Executive,5375,No,41,5,3,3,No
EMP04134,32,Female,HR,Specialist,8573,Yes,15,3,3,2,No
EMP04135,24,Male,IT,Analyst,6819,No,11,3,3,3,No
EMP04136,26,Male,IT,Developer,6786,Yes,11,0,3,3,No
EMP04137,24,Male,Finance,Analyst,6886,No,1,0,3,3,No
EMP04138,46,Male,IT,Senior Manager,17600,Yes,6,12,4,3,No
EMP04139,34,Female,HR,Executive,4490,Yes,13,1,3,2,No
EMP04140,32,Female,Sales,Manager,13957,No,5,2,3,3,No
EMP04141,31,Male,IT,Developer,7221,Yes,11,3,3,3,No
EMP04142,46,Male,IT,Senior Manager,17220,Yes,33,14,3,2,Yes
EMP04143,41,Male,IT,Analyst,8440,No,10,4,3,3,No
EMP04144,39,Male,IT,Developer,6498,No,7,7,2,4,No
EMP04145,28,Male,HR,Executive,4929,No,9,0,3,2,No
EMP04146,32,Male,IT,Developer,7811,No,3,9,3,3,No
EMP04147,42,Female,IT,Developer,10122,No,29,6,3,2,No
EMP04148,49,Female,IT,Manager,11941,No,15,10,3,2,No
EMP04149,36,Male,Sales,Manager,13047,No,12,1,3,4,No
EMP04150,30,Female,Marketing,Analyst,8859,No,1,7,3,3,No
EMP04151,31,Female,Finance,Analyst,5187,No,17,1,4,3,No
EMP04152,27,Female,Finance,Specialist,9489,No,7,1,4,3,No
EMP04153,23,Male,IT,Developer,5830,Yes,22,0,4,3,Yes
EMP04154,42,Female,Finance,Analyst,5422,No,38,3,2,3,No
EMP04155,35,Female,Finance,Manager,16281,No,34,5,3,3,Yes
EMP04156,33,Male,Marketing,Developer,7963,Yes,8,0,2,3,No
EMP04157,37,Male,Marketing,Analyst,7139,No,11,3,2,3,No
EMP04158,32,Female,IT,Developer,11699,No,13,2,3,4,No
EMP04159,24,Male,Marketing,Executive,5161,No,49,0,4,3,No
EMP04160,53,Male,HR,Manager,13464,No,21,9,2,3,No
EMP04161,31,Male,IT,Developer,11559,No,13,0,4,4,No
EMP04162,37,Male,Marketing,Executive,7771,No,14,5,2,3,No
EMP04163,27,Male,Sales,Specialist,8949,Yes,13,1,4,3,No
EMP04164,46,Female,IT,Specialist,6010,No,10,10,1,2,No
EMP04165,35,Male,IT,Developer,8453,No,23,9,4,4,No
EMP04166,52,Female,Marketing,Manager,12395,Yes,28,9,3,3,No
EMP04167,24,Female,HR,Specialist,7756,No,1,0,3,4,No
EMP04168,30,Male,Sales,Executive,5759,Yes,2,7,3,3,No
EMP04169,23,Female,Sales,Executive,5898,No,13,0,4,4,No
EMP04170,30,Female,Finance,Specialist,5541,Yes,15,0,1,2,Yes
EMP04171,39,Female,Finance,Manager,15238,No,5,7,4,2,No
EMP04172,32,Male,Sales,Manager,12462,Yes,18,3,4,3,No
EMP04173,30,Male,Sales,Analyst,7309,Yes,2,0,3,3,No
EMP04174,30,Female,Sales,Analyst,4690,No,23,0,4,3,No
EMP04175,33,Male,IT,Developer,9989,Yes,18,1,3,3,Yes
EMP04176,39,Male,Sales,Executive,7056,No,3,5,3,3,No
EMP04177,37,Male,Finance,Executive,7021,Yes,38,3,3,3,Yes
EMP04178,34,Female,Finance,Analyst,4748,No,6,1,3,3,Yes
EMP04179,44,Female,IT,Developer,9285,No,3,4,2,4,No
EMP04180,35,Male,Finance,Specialist,5390,No,28,5,2,2,No
EMP04181,35,Male,Sales,Manager,12374,Yes,5,10,3,4,No
EMP04182,49,Male,Marketing,Manager,14665,No,20,19,3,3,No
EMP04183,41,Male,Finance,Analyst,7798,No,7,5,3,3,No
EMP04184,46,Male,Finance,Specialist,7571,No,7,3,4,4,No
EMP04185,43,Male,HR,Senior Manager,19371,Yes,23,17,2,3,No
EMP04186,39,Female,HR,Analyst,4613,No,11,1,3,3,No
EMP04187,30,Female,IT,Executive,6550,No,16,1,3,3,No
EMP04188,24,Male,Finance,Analyst,5587,No,12,0,3,2,Yes
EMP04189,28,Male,HR,Executive,5565,Yes,14,0,3,3,No
EMP04190,40,Male,Sales,Manager,10064,No,12,12,3,4,No
EMP04191,25,Female,Finance,Specialist,6642,Yes,26,0,3,4,No
EMP04192,40,Male,IT,Developer,9402,No,14,8,3,3,No
EMP04193,38,Male,Finance,Analyst,6666,No,5,3,3,3,No
EMP04194,38,Female,Marketing,Executive,6731,No,23,4,3,3,No
EMP04195,28,Male,IT,Analyst,7780,Yes,3,6,3,3,No
EMP04196,27,Female,Sales,Executive,5319,No,14,0,3,3,No
EMP04197,39,Female,Sales,Executive,7299,No,9,2,4,4,No
EMP04198,29,Male,HR,Analyst,7945,No,11,0,4,3,No
EMP04199,30,Male,HR,Executive,6886,No,9,3,3,3,No
EMP04200,32,Female,IT,Executive,6656,Yes,1,3,2,3,No
EMP04201,32,Male,Finance,Specialist,6818,Yes,7,1,3,1,No
EMP04202,31,Female,HR,Specialist,6382,No,2,5,3,4,No
EMP04203,26,Female,Finance,Analyst,5152,No,26,0,1,3,Yes
EMP04204,31,Male,Sales,Executive,5979,No,37,1,2,3,No
EMP04205,40,Male,HR,Analyst,7205,No,4,3,3,3,No
EMP04206,30,Female,HR,Analyst,4911,No,9,1,4,4,No
EMP04207,28,Male,Finance,Analyst,5324,No,49,3,4,3,Yes
EMP04208,54,Male,Finance,Manager,15082,No,20,10,3,4,No
EMP04209,32,Female,IT,Developer,11508,No,25,0,2,2,No
EMP04210,25,Male,HR,Specialist,7110,No,10,0,3,4,No
EMP04211,28,Female,HR,Analyst,8484,No,12,0,3,3,No
EMP04212,36,Female,Finance,Executive,4890,No,25,6,4,3,No
EMP04213,43,Male,IT,Developer,8090,No,8,6,2,3,No
EMP04214,33,Female,HR,Specialist,6082,Yes,21,1,1,3,No
EMP04215,42,Female,Sales,Analyst,8055,No,25,5,4,3,No
EMP04216,55,Male,IT,Manager,14300,Yes,10,17,4,3,No
EMP04217,29,Female,Finance,Specialist,6822,Yes,38,1,3,3,Yes
EMP04218,33,Female,IT,Developer,10393,No,8,0,3,4,No
EMP04219,38,Male,HR,Analyst,8479,No,34,9,2,3,No
EMP04220,40,Female,HR,Analyst,8785,No,23,8,3,1,No
EMP04221,48,Female,Sales,Manager,11986,No,16,13,1,4,No
EMP04222,35,Female,Sales,Executive,4203,No,5,1,3,4,Yes
EMP04223,38,Male,IT,Developer,11772,No,18,7,3,3,No
EMP04224,36,Female,Sales,Executive,7225,No,24,7,4,4,No
EMP04225,33,Female,HR,Analyst,5239,No,9,2,3,2,No
EMP04226,41,Female,IT,Developer,7364,No,28,5,2,3,No
EMP04227,23,Male,Finance,Analyst,7372,No,9,0,2,3,No
EMP04228,37,Female,Finance,Specialist,7762,No,16,1,3,4,No
EMP04229,34,Male,Sales,Executive,7556,Yes,2,5,3,3,No
EMP04230,42,Female,IT,Developer,10042,Yes,9,6,4,4,No
EMP04231,42,Female,Finance,Manager,16143,No,13,12,3,4,No
EMP04232,42,Female,IT,Developer,9395,Yes,9,5,3,2,No
EMP04233,39,Male,IT,Developer,11511,No,6,5,1,2,No
EMP04234,24,Male,Sales,Analyst,8688,No,10,3,3,4,No
EMP04235,47,Female,Marketing,Senior Manager,18169,No,31,10,3,1,No
EMP04236,40,Female,HR,Analyst,7163,Yes,8,5,3,3,No
EMP04237,36,Male,Sales,Manager,11957,Yes,24,8,2,2,No
EMP04238,25,Female,HR,Analyst,6291,No,13,3,3,2,No
EMP04239,31,Male,Marketing,Executive,5278,Yes,6,1,3,2,Yes
EMP04240,39,Male,Sales,Analyst,4562,No,24,0,3,4,Yes
EMP04241,28,Female,IT,Developer,10527,Yes,9,2,3,3,No
EMP04242,42,Female,Sales,Manager,14561,No,10,12,3,2,No
EMP04243,25,Male,Marketing,Analyst,7954,No,50,0,2,3,No
EMP04244,33,Female,Marketing,Manager,9735,No,7,4,2,2,No
EMP04245,25,Female,IT,Developer,8371,Yes,34,0,3,3,Yes
EMP04246,36,Female,HR,Specialist,9614,No,3,3,3,3,No
EMP04247,27,Female,Marketing,Executive,6556,No,11,2,3,4,No
EMP04248,32,Female,Finance,Analyst,4931,Yes,28,7,3,4,No
EMP04249,40,Female,Sales,Executive,7043,Yes,16,3,2,3,No
EMP04250,31,Male,Sales,Executive,4456,Yes,4,1,2,3,Yes
EMP04251,26,Female,IT,Developer,9739,No,20,1,3,3,No
EMP04252,31,Female,HR,Analyst,7550,No,14,0,3,3,No
EMP04253,48,Male,Marketing,Senior Manager,15747,Yes,12,13,4,4,No
EMP04254,29,Male,Finance,Specialist,8991,No,3,0,3,3,No
EMP04255,32,Male,IT,Specialist,8645,No,14,3,2,2,No
EMP04256,22,Female,Finance,Analyst,5144,No,6,0,4,3,No
EMP04257,42,Male,IT,Developer,10576,No,5,0,3,3,No
EMP04258,36,Male,HR,Specialist,6916,Yes,5,2,4,4,No
EMP04259,36,Female,IT,Developer,7978,Yes,26,5,4,2,No
EMP04260,48,Female,HR,Senior Manager,23286,No,10,14,3,1,No
EMP04261,51,Male,Marketing,Senior Manager,17878,No,25,13,3,3,No
